yearmonth	eeacellcode	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	familykey	family	specieskey	species	occurrences	year	month
2010-09-01	100mE39451N30740	50.65538	4.6796	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39452N30649	50.57418	4.69082	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39452N30650	50.57485	4.68988	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39452N30740	50.65483	4.68237	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39452N30740	50.65507	4.68121	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39453N30739	50.65471	4.68299	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39455N30648	50.57323	4.6937	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39458N30646	50.57156	4.70034	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39459N30645	50.57084	4.70126	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39460N30628	50.55592	4.70395	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39460N30628	50.55545	4.70453	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39460N30628	50.55551	4.7042	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39460N30628	50.55594	4.70404	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39460N30628	50.55538	4.70467	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39460N30629	50.55613	4.70364	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39460N30629	50.55625	4.70376	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39460N30629	50.55629	4.70367	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39460N30633	50.56016	4.70354	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39460N30636	50.5629	4.7041	49.0	3073.0	Poaceae	2702808	Echinochloa crus-galli	1	2010	9
2010-09-01	100mE39460N30642	50.5681	4.70281	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39460N30643	50.56893	4.70243	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39460N30643	50.56916	4.70231	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39460N30643	50.56954	4.70194	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39460N30644	50.56956	4.70194	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39461N30626	50.55399	4.70659	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39461N30637	50.5638	4.70425	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39461N30637	50.56379	4.70422	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39462N30626	50.55373	4.70729	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39465N30622	50.55062	4.71238	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39469N30619	50.54798	4.71671	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39470N30732	50.64963	4.7083	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39472N30561	50.49586	4.72722	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39472N30732	50.64904	4.71105	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39472N30732	50.6492	4.71029	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39473N30560	50.49536	4.72871	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39473N30560	50.4952	4.72918	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39473N30731	50.64872	4.71247	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39473N31329	51.18471	4.65112	10.0	4689.0	Fagaceae	5333294	Castanea sativa	1	2010	9
2010-09-01	100mE39473N31329	51.18486	4.65101	10.0	6710.0	Caprifoliaceae	8012439	Symphoricarpos albus	1	2010	9
2010-09-01	100mE39474N30455	50.40187	4.74066	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39474N30613	50.54257	4.72527	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39474N30731	50.64841	4.71391	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39478N30467	50.41205	4.7458	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39479N30728	50.64667	4.72065	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39480N30728	50.64644	4.72141	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39481N30980	50.87255	4.69801	10.0	2422.0	Papaveraceae	2888513	Pseudofumaria lutea	1	2010	9
2010-09-01	100mE39481N30981	50.87277	4.69805	10.0	2420.0	Plantaginaceae	3172001	Antirrhinum majus	1	2010	9
2010-09-01	100mE39483N30603	50.53433	4.73936	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39483N30725	50.6444	4.72732	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39484N30725	50.64396	4.72847	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39485N30724	50.64367	4.72919	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39487N30723	50.64244	4.73219	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39487N30723	50.64198	4.73322	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39488N30599	50.53066	4.74541	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39488N30722	50.64132	4.73463	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39488N30723	50.64169	4.73387	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39490N30266	50.23284	4.78222	15.0	2403.0	Grossulariaceae	2986097	Ribes rubrum	1	2010	9
2010-09-01	100mE39491N30593	50.52659	4.75188	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39492N30498	50.44096	4.76138	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39493N30501	50.443609	4.763212	20.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39493N30501	50.443609	4.763212	20.0	3065.0	Asteraceae	3117449	Erigeron annuus	1	2010	9
2010-09-01	100mE39493N30501	50.443609	4.763212	20.0	3065.0	Asteraceae	3146791	Erigeron canadensis	1	2010	9
2010-09-01	100mE39494N30501	50.44378	4.76465	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39495N30589	50.52298	4.75771	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39496N30506	50.44788	4.76771	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39497N30505	50.44794	4.76774	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39497N30507	50.44889	4.7684	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39497N30507	50.4495	4.76878	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39497N30587	50.52154	4.76004	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39498N30509	50.45114	4.76919	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39498N30512	50.45447	4.76853	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39498N30513	50.45408	4.76851	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39499N30711	50.63194	4.75023	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39500N30709	50.63072	4.75191	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39502N30500	50.44306	4.77604	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39502N30583	50.5171	4.76751	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39503N30432	50.38234	4.78512	49.0	3073.0	Poaceae	2702808	Echinochloa crus-galli	1	2010	9
2010-09-01	100mE39503N30557	50.49486	4.77148	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39504N30704	50.62614	4.75786	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39505N30498	50.44224	4.77934	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39512N30555	50.49353	4.78476	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39512N30561	50.49882	4.78394	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39513N30038	50.03034	4.83629	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	9
2010-09-01	100mE39513N30554	50.49265	4.78655	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39513N30557	50.49523	4.78649	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39513N30558	50.49594	4.78606	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39513N30559	50.49666	4.78557	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39513N30559	50.49672	4.78555	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39513N30560	50.49782	4.78453	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39513N30560	50.49766	4.78482	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39514N30554	50.49312	4.788	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39514N30555	50.49328	4.78811	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39514N30555	50.49287	4.78732	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39514N30556	50.49453	4.78716	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39514N30556	50.49419	4.78777	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39514N30558	50.49593	4.78613	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39514N30558	50.49622	4.78776	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39515N30063	50.05281	4.83651	15.0	3925.0	Pinaceae	5285637	Pinus sylvestris	3	2010	9
2010-09-01	100mE39515N30064	50.05281	4.83651	15.0	3925.0	Pinaceae	5284884	Picea abies	1	2010	9
2010-09-01	100mE39515N30554	50.49233	4.78859	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39515N30555	50.49331	4.78786	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39515N30558	50.49633	4.78852	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39516N30510	50.4534	4.79466	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39516N30553	50.49175	4.78925	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39518N30546	50.4851	4.79363	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39523N30513	50.45639	4.8041	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39523N30557	50.49593	4.7997	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39524N30557	50.49632	4.80117	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39524N30557	50.49622	4.80185	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39524N30561	50.49983	4.80138	49.0	3065.0	Asteraceae	8298495	Galinsoga quadriradiata	1	2010	9
2010-09-01	100mE39525N30558	50.4965	4.80182	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39526N30513	50.45629	4.80799	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39526N30513	50.45637	4.80743	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39529N30559	50.49812	4.80728	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39529N30560	50.49874	4.808	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39529N30560	50.49867	4.8085	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39530N30532	50.47331	4.81228	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39530N30560	50.49907	4.80873	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39530N30561	50.49954	4.80983	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39531N30531	50.47316	4.81295	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39532N30553	50.49227	4.812	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39532N30553	50.49234	4.8131	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39533N30530	50.47248	4.81713	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39533N30551	50.490832	4.815123	20.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39534N30182	50.16064	4.85157	15.0	3925.0	Pinaceae	2685796	Pseudotsuga menziesii	1	2010	9
2010-09-01	100mE39534N30182	50.16064	4.85157	15.0	3925.0	Pinaceae	5284884	Picea abies	2	2010	9
2010-09-01	100mE39534N30512	50.45581	4.81969	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39535N30563	50.50197	4.81594	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39536N30563	50.50227	4.8168	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39539N30513	50.45781	4.82685	49.0	3073.0	Poaceae	2702808	Echinochloa crus-galli	1	2010	9
2010-09-01	100mE39539N30514	50.4587	4.82691	49.0	3073.0	Poaceae	2702808	Echinochloa crus-galli	1	2010	9
2010-09-01	100mE39539N30515	50.4587	4.82691	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39540N30512	50.45718	4.828722	50.0	2416.0	Polygonaceae	2889173	Reynoutria japonica	1	2010	9
2010-09-01	100mE39540N30513	50.45718	4.828722	50.0	3065.0	Asteraceae	3146791	Erigeron canadensis	1	2010	9
2010-09-01	100mE39540N30513	50.45718	4.828722	50.0	2390.0	Scrophulariaceae	3173338	Buddleja davidii	1	2010	9
2010-09-01	100mE39540N30565	50.50404	4.82333	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39541N30513	50.45718	4.828722	50.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39543N30566	50.50481	4.82636	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39545N30508	50.45362	4.83513	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39545N30513	50.45785	4.83538	49.0	3073.0	Poaceae	2702808	Echinochloa crus-galli	1	2010	9
2010-09-01	100mE39546N30566	50.50528	4.83071	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39546N30566	50.50546	4.83178	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39549N30526	50.47032	4.8386	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39550N30527	50.47075	4.84088	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39550N30542	50.48435	4.83911	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39551N30534	50.47727	4.84142	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39556N30526	50.4708	4.8483	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39556N30526	50.47041	4.8501	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39556N30527	50.47056	4.84968	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39556N30538	50.4806	4.84863	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39557N30526	50.4703	4.85147	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39557N30526	50.47034	4.8508	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39558N30526	50.47024	4.8519	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39558N30526	50.47018	4.85228	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39558N30526	50.47031	4.85107	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39558N30539	50.48142	4.85023	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39558N30556	50.49671	4.84972	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39559N30526	50.47053	4.85388	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39559N30531	50.47486	4.85337	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39560N30135	50.12	4.89311	15.0	3925.0	Pinaceae	5284884	Picea abies	3	2010	9
2010-09-01	100mE39560N30135	50.12	4.89311	15.0	3925.0	Pinaceae	5285637	Pinus sylvestris	1	2010	9
2010-09-01	100mE39560N30395	50.35228	4.8675	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39560N30526	50.47029	4.85396	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39561N30394	50.35259	4.86897	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39561N30394	50.35244	4.86825	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39563N30367	50.32765	4.87344	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39563N30408	50.36455	4.87081	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39563N30571	50.51132	4.8547	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39564N30511	50.45755	4.86233	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39565N30512	50.45843	4.8632	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39565N30513	50.45901	4.86341	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39565N30573	50.51259	4.85797	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39566N30513	50.45955	4.86445	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39566N30514	50.45993	4.86461	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39566N30515	50.46037	4.86415	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39567N30405	50.36219	4.87594	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39567N31645	51.47409	4.75271	10.0	6699.0	Balsaminaceae	2891770	Impatiens glandulifera	1	2010	9
2010-09-01	100mE39567N31645	51.47409	4.75272	10.0	6699.0	Balsaminaceae	2891770	Impatiens glandulifera	1	2010	9
2010-09-01	100mE39568N31645	51.4738	4.75329	10.0	6699.0	Balsaminaceae	2891770	Impatiens glandulifera	1	2010	9
2010-09-01	100mE39568N31645	51.47398	4.75332	10.0	6699.0	Balsaminaceae	2891770	Impatiens glandulifera	1	2010	9
2010-09-01	100mE39569N30524	50.469633	4.868274	20.0	2499.0	Juglandaceae	3054368	Juglans regia	1	2010	9
2010-09-01	100mE39569N30524	50.469633	4.868274	20.0	6693.0	Platanaceae	7400250	Platanus hispanica	1	2010	9
2010-09-01	100mE39570N30525	50.4702	4.86869	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39573N30577	50.51688	4.86824	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39574N30523	50.46851	4.87506	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39577N30517	50.46414	4.87978	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39577N30517	50.46396	4.8796	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39577N30518	50.46443	4.88042	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39577N30579	50.51862	4.8729	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39578N30518	50.46482	4.88171	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39578N30518	50.46456	4.88089	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39579N30301	50.26993	4.90429	49.0	3073.0	Poaceae	2702808	Echinochloa crus-galli	1	2010	9
2010-09-01	100mE39579N30385	50.34476	4.8956	15.0	3925.0	Pinaceae	5285637	Pinus sylvestris	1	2010	9
2010-09-01	100mE39580N30264	50.23681	4.90842	15.0	2403.0	Grossulariaceae	2986097	Ribes rubrum	1	2010	9
2010-09-01	100mE39580N30301	50.26993	4.90429	49.0	3065.0	Asteraceae	3146791	Erigeron canadensis	1	2010	9
2010-09-01	100mE39580N30523	50.46863	4.88426	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39580N30581	50.52143	4.87811	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39580N30581	50.52052	4.87743	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39581N30279	50.2503	4.90857	15.0	4689.0	Fagaceae	2880539	Quercus rubra	1	2010	9
2010-09-01	100mE39581N30279	50.2503	4.90857	15.0	2403.0	Grossulariaceae	2986097	Ribes rubrum	1	2010	9
2010-09-01	100mE39581N30522	50.46864	4.88468	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39581N30581	50.52103	4.87797	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39581N30583	50.52252	4.87841	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39581N30583	50.52294	4.87917	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39582N30295	50.26441	4.90768	49.0	3065.0	Asteraceae	8002952	Ambrosia artemisiifolia	1	2010	9
2010-09-01	100mE39582N30583	50.52307	4.87973	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39583N30576	50.51681	4.88244	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39583N30583	50.52272	4.8827	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
2010-09-01	100mE39585N30329	50.29525	4.90908	15.0	6664.0	Salicaceae	3040185	Populus canescens	1	2010	9
2010-09-01	100mE39585N30582	50.52182	4.88415	49.0	3065.0	Asteraceae	3109086	Senecio inaequidens	1	2010	9
